id_comentario, num_cuenta, comentario,fecha_comen
3181,5026151,falta descontar el aguinaldo,2020-12-05
3182,5026290,se requiere verificación adicional de los ingresos declarados por el cliente.,2020-12-07
3183,5026480,no se descontó el aguinaldo,2020-12-02
3184,5026580,información de ingresos no respaldada adecuadamente.,2020-12-06
3185,5026593,no se ve la firma en el escaneo,2020-12-05
3186,5026612,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-04
3187,5026621,ingresos no respaldados con documentación adecuada.,2024-12-07
3188,5026623,se requiere la aprobación del comité de crédito para la solicitud.,2024-12-06
3189,5026660,los ingresos reportados no concuerdan con la documentación presentada.,2024-12-08
3190,5026711,información de ingresos no respaldada adecuadamente.,2020-12-07
3191,5026740,se requiere verificación adicional de los ingresos declarados por el cliente.,2024-12-03
3192,5026741,"ingresos mal cargados, falta autorización. - marcos prez",2020-12-04
3193,5026790,discrepancia en los ingresos declarados por el cliente.,2020-12-04
3194,5026831,los ingresos declarados no son consistentes con el perfil del cliente.,2020-12-04
3195,5026864,inconsistencias detectadas en la declaración de ingresos.,2020-12-07
3196,5026930,+1900. no se ve la firma en el escaneo,2020-12-05
3197,5026951,ingresos del cliente exceden el límite permitido.,2024-12-07
3198,5026954,seg 4 sin recibo ni servicio y tiene condición permanente siendo extranjero.,2020-12-05
3199,5027003,se vuelve a observar por el mismo motivo,2020-12-04
3200,5027041,ingresos no respaldados con documentación adecuada.,2020-12-04
3201,5027102,información de ingresos no respaldada adecuadamente.,2020-12-05
3202,5027130,"ingresos mal cargados, falta autorización. - Laura Fernández",2020-12-04
3203,5027170,cliente con buen perfil de riesgo.,2024-12-05
3204,5027183,ingresos del cliente exceden el límite permitido.,2024-12-06
3205,5027184,se ha verificado la información crediticia del cliente.,2020-12-06
3206,5027351,"+11400. no se soluciono, se pasa a 25 de nuevo",2020-12-05
3207,5027460,recibo con hs extra,2024-12-05
3208,5027472,ingresos no respaldados con documentación adecuada.,2020-12-09
3209,5027480,se requiere información adicional sobre la fuente de ingresos.,2024-12-07
3210,5027501,"ingresos mal cargados, falta autorización. - Alejandro López",2020-12-09
3211,5027690,inconsistencias detectadas en la declaración de ingresos.,2024-12-05
3212,5027981,aguinaldo,2020-12-07
3213,5028342,"ingresos mal cargados, falta autorización. - carla Rodríguez",2020-12-09
3214,5028511,los ingresos reportados no concuerdan con la documentación presentada.,2020-12-10
3215,5028731,se requiere verificación adicional de los ingresos declarados por el cliente.,2020-12-09
3216,5028760,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-09
3217,5028791,los ingresos reportados no concuerdan con la documentación presentada.,2020-12-05
3218,5028860,se requiere verificación adicional de los ingresos declarados por el cliente.,2024-12-09
3219,5028992,los ingresos reportados no concuerdan con la documentación presentada.,2024-12-11
3220,5029090,falta exportar CredInfo,2020-12-08
3221,5029200,se ha enviado  una carta al cliente informando la decisión.,2024-12-08
3222,5029342,"CredInfo debe ser exportado. se pasa a 25 por tercera vez, por favor no devolver sin solucionar",2020-12-10
3223,5029381,discrepancia en los ingresos declarados por el cliente.,2020-12-09
3224,5029481,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-09
3225,5029532,discrepancia en los ingresos declarados por el cliente.,2020-12-07
3226,5029570,"ingresos mal cargados, falta autorización. - Carlos González",2020-12-11
3227,5029655,se requiere un seguro contra incendio para la propiedad.,2024-12-08
3228,5029692,+880. se bajó una parte pero no esta solucionado. Se observa de nuevo,2024-12-08
3229,5029761,diferencia con el recibo de sueldo,2020-12-06
3230,5029843,recibo con aguinaldo. se observa de nuevo ya que no se soluciono,2024-12-06
3231,5029920,ingresos del cliente exceden el límite permitido.,2024-12-08
3232,5030012,ingresos no respaldados con documentación adecuada.,2020-12-08
3233,5030031,se ha contactado al cliente para obtener información adicional.,2024-12-11
3234,5030070,"ingresos mal cargados, falta autorización. - Laura Fernández",2020-12-09
3235,5030164,se requiere verificación adicional de los ingresos declarados por el cliente.,2024-12-12
3236,5030360,ingresos no respaldados con documentación adecuada.,2020-12-09
3237,5030720,información de ingresos no respaldada adecuadamente.,2020-12-08
3238,5030772,+10500 de ingresos. No se digitalizaron las condiciones,2020-12-11
3239,5030952,falta de detalle en los gastos declarados.,2020-12-10
3240,5031050,cliente con ingresos variables.,2020-12-11
3241,5031254,CredInfo debe ser exportado,2020-12-11
3242,5031320,inconsistencias detectadas en la declaración de ingresos.,2020-12-08
3243,5031371,falta información adicional para confirmar la veracidad de los ingresos reportados.,2024-12-09
3244,5031461,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2020-12-08
3245,5031610,"la falta de actualización de la información sobre mi situación laboral y salario actual no refleja con precisión mi capacidad de pago y estabilidad financiera, lo que puede perjudicar mis solicitudes de crédito.",2020-12-11
3246,5031640,fecha correo: 12-08-2016,2020-12-09
3247,5031721,solo se digitaliza la primer quincena de julio.,2020-12-14
3248,5031770,falta información adicional para confirmar la veracidad de los ingresos reportados. -,2024-12-14
3249,5031831,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-11
3250,5032010,falta frente de DNI. se observa de nuevo ya que no se soluciono.,2020-12-13
3251,5032043,información de ingresos no respaldada adecuadamente.,2020-12-14
3252,5032072,se paso a 25 por error,2020-12-13
3253,5032240,se paso a 25 por error,2020-12-11
3254,5032310,se observa de nuevo ya que no se soluciono.,2020-12-13
3255,5032380,información de ingresos no respaldada adecuadamente.,2020-12-14
3256,5032620,"ingresos mal cargados, falta autorización. - Laura Fernández",2024-12-09
3257,5032630,se requiere verificación adicional de los ingresos declarados por el cliente.,2020-12-10
3258,5032742,la solicitud ha sido rechazada por la entidad financiera.,2020-12-11
3259,5032800,se requiere verificación adicional de los ingresos declarados por el cliente. -,2020-12-12
3260,5032831,correo: 12-08-2016 - 11-11-2016,2020-12-11
3261,5032905,benf 40.,2020-12-11
3262,5032905,fecha correo: 12-08-2016 codobs: 8.,2020-12-11
3263,5033161,correo: 28-08-2016,2024-12-11
3264,5033161,escaneo el recibo de sueldo,2024-12-11
3265,5033260,correo: 20-08-2016,2020-12-13
3266,5033391,chofer,2020-12-12
3267,5033395,la propiedad se encuentra en zona de riesgo.,2020-12-14
3268,5033425,solicitud aprobada de forma automática.,2024-12-10
3269,5033663,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2020-12-11
3270,5033905,se ha realizado un cambio en las condiciones del crédito.,2024-12-14
3271,5033960,benf. 40,2024-12-14
3272,5033960,fecha correo: 12-08-2016 codobs: 8.,2024-12-14
3273,5033981,discrepancia en los ingresos declarados por el cliente.,2020-12-16
3274,5034080,ingresos no respaldados con documentación adecuada.,2020-12-13
3275,5034561,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-17
3276,5034630,información de ingresos no respaldada adecuadamente.,2024-12-13
3277,5034800,se requiere verificación adicional de los ingresos declarados por el cliente.,2020-12-14
3278,5034810,solicitud en revisión por falta de información.,2020-12-16
3279,5034831,inconsistencias detectadas en la declaración de ingresos. - Ana García,2020-12-17
3280,5034890,+5100. se observa de nuevo ya que no se soluciono,2024-12-15
3281,5034991,"ingresos mal cargados, falta autorización. - Laura Fernández",2024-12-15
3282,5035041,"+6000 de ingresos, falta CredInfo y solicitud.",2020-12-14
3283,5035160,horas extra,2020-12-16
3284,5035184,categoría b de mono tributo se cargan +18400 de ingresos.,2020-12-13
3285,5035240,ingresos del cliente exceden el límite permitido.,2020-12-15
3286,5035300,los ingresos declarados no son consistentes con el perfil del cliente.,2020-12-16
3287,5035501,el codeudor no tiene un historial crediticio favorable.,2024-12-18
3288,5035530,se requiere información adicional sobre la fuente de ingresos.,2020-12-13
3289,5035571,información de ingresos no respaldada adecuadamente.,2020-12-15
3290,5035661,se paso a 25 por error,2020-12-19
3291,5035671,se marca que presenta recibo en CredInfo,2020-12-16
3292,5035840,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-14
3293,5035852,información de ingresos no respaldada adecuadamente.,2020-12-16
3294,5035873,se requiere información adicional sobre el codeudor.,2024-12-15
3295,5035991,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-17
3296,5036120,ingresos del cliente exceden el límite permitido.,2020-12-19
3297,5036160,inconsistencias detectadas en la declaración de ingresos.,2020-12-18
3298,5036183,+620. se observa de nuevo ya que no se soluciono. se bajó el ingreso pero no a lo que corresponde,2024-12-18
3299,5036184,observado el 19-08-2016. no estaba cargado en la base. se pasa a 40 - ,2020-12-18
3300,5036185,debe estar exportado el CredInfo,2020-12-17
3301,5036361,información de ingresos no respaldada adecuadamente.,2024-12-19
3302,5036420,se observa de nuevo porque no se soluciono. aunque el recibo sea de junio y no de mayo sigue siendo viejo (el alta es de agosto),2020-12-16
3303,5036671,discrepancia en los ingresos declarados por el cliente.,2024-12-16
3304,5036841,"ingresos mal cargados, falta autorización. - Carlos González",2020-12-16
3305,5036922,ingresos del cliente exceden el límite permitido.,2020-12-17
3306,5036970,la propiedad utilizada como garantía no tiene título de propiedad.,2020-12-16
3307,5037000,falta información adicional para confirmar la veracidad de los ingresos reportados.,2024-12-15
3308,5037051,"ok, falta pasarlo a 35 en sucursal.---",2020-12-15
3309,5037305,se requiere verificación adicional de los ingresos declarados por el cliente.,2020-12-20
3310,5037320,factura de telefonía celular no cuenta como servicio. faltan recibos de sueldo.,2020-12-21
3311,5037391,ingresos no respaldados con documentación adecuada.,2020-12-16
3312,5037401,los ingresos declarados no son consistentes con el perfil del cliente.,2024-12-21
3313,5037410,los ingresos reportados no concuerdan con la documentación presentada. - Sofía Rodriguez,2020-12-19
3314,5037700,la presencia de cuentas duplicadas en mi legajo crediticio distorsiona mi perfil financiero y puede llevar a una evaluación errónea de mi capacidad crediticia por parte de los prestamistas.,2020-12-19
3315,5037704,falta el frente del DNI,2020-12-20
3316,5037760,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-20
3317,5037830,"ingresos mal cargados, falta autorización. - Laura Fernández",2020-12-20
3318,5037874,se ha modificado el contrato de acuerdo a las solicitudes del cliente.,2020-12-16
3319,5038410,ingresos no respaldados con documentación adecuada.,2020-12-16
3320,5038430,ingresos del cliente exceden el límite permitido.,2020-12-20
3321,5038491,el cliente se encuentra al da con los pagos del crédito.,2024-12-16
3322,5038553,"faltan las condiciones, la solicitud y las verificaciones telefónicas",2020-12-18
3323,5038614,la propiedad no se encuentra en buen estado.,2024-12-18
3324,5038631,correo: 12-08-2016,2024-12-21
3325,5038631,lo resolvió antes de mandar el correo.,2024-12-21
3326,5038700,la solicitud ha sido rechazada por la entidad financiera.,2020-12-22
3327,5038750,+6100. se observa de nuevo por falta de solución,2020-12-20
3328,5038890,"ingresos mal cargados, falta autorización. - Laura Fernández",2020-12-17
3329,5038980,se vuelve a observar ya que no se soluciono,2020-12-18
3330,5039070,información de ingresos no respaldada adecuadamente.,2024-12-17
3331,5039132,inconsistencias detectadas en la declaración de ingresos.,2020-12-18
3332,5039570,falta información adicional para confirmar la veracidad de los ingresos reportados.,2020-12-19
3333,5039622,diferencia con el recibo,2020-12-19
3334,5039703,cliente con ingresos estables.,2020-12-20
3335,5039710,se vuelve a observar ya que no se soluciono.,2020-12-18
3336,5039730,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2020-12-18
3337,5039791,ingresos no respaldados con documentación adecuada.,2020-12-18
3338,5039955,información de ingresos no respaldada adecuadamente.,2020-12-22
